F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_45_188.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_45_188.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_45_188.jpg, -0.2618448, 0.2374152, 0, 13.06976
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_45_289.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_45_289.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_45_289.jpg, 0, 0, 0, 13.11112
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_45_391.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_45_391.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_45_391.jpg, 0, 0, 0, 13.04726
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_45_494.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_45_494.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_45_494.jpg, 0, 0, 0, 12.8138
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_45_595.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_45_595.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_45_595.jpg, -0.1737636, 0.2014482, 0, 12.75027
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_45_697.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_45_697.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_45_697.jpg, -0.05089536, 0.1164483, 0, 12.87625
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_45_799.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_45_799.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_45_799.jpg, 0, 0, 0, 12.79794
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_45_900.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_45_900.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_45_900.jpg, 0, 0, 0, 12.5907
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_46_000.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_46_000.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_46_000.jpg, -0.035541, 0.0558138, 0, 12.46981
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_46_101.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_46_101.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_46_101.jpg, -0.3366603, 0.3569331, 0, 12.52846
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_46_203.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_46_203.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_46_203.jpg, -0.1818452, 0.2573708, 0, 12.90475
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_46_303.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_46_303.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_46_303.jpg, 0, 0, 0, 12.88595
F:\My_Projects\driving_track\IMG\center_2019_08_30_19_34_46_404.jpg, F:\My_Projects\driving_track\IMG\left_2019_08_30_19_34_46_404.jpg, F:\My_Projects\driving_track\IMG\right_2019_08_30_19_34_46_404.jpg, -0.006579, 0.0346338, 0, 12.80384
